,budget,id,imdb_id,original_language,title,popularity,release_date,revenue,runtime,vote_average,collection_id,collection_name,production companies,production_countries,genres,rating,rating_timestamp,key_agg
62,11000000,766,tt0106308,en,Army of Darkness,10.704612,1992-10-09,0,81.0,7.3,1960,Evil Dead Collection,"'Universal Pictures', 'Renaissance Pictures', 'Metro-Goldwyn-Mayer (MGM)', 'Dino De Laurentiis Company'",'United States of America',"'Fantasy', 'Horror', 'Comedy'",3.4608465608465613,1996-05-03 10:01:12,"'prophecy', 'witch', 'swordplay', 'supermarket', 'castle', 'catapult', 'chain saw', 'time frame', 'skeleton', 'pit', 'windmill', 'incantation', 'time travel', 'undead', 'knight', 'zombie', 'middle ages', 'good and bad', 'necronomicon', 'doppelganger'"
63,806948,539,tt0054215,en,Psycho,36.826309,1960-06-16,32000000,109.0,8.3,119674,Psycho Collection,"'Paramount Pictures', 'Universal Pictures', 'Shamley Productions'",'United States of America',"'Drama', 'Horror', 'Thriller'",3.5162202094173574,1996-03-01 00:00:00,"'hotel', 'clerk', 'arizona', 'shower', 'rain', 'motel', 'money', 'secretary', 'corpse', 'murderer', 'theft', 'private detective', 'proto-slasher'"
64,27000000,525,tt0080455,en,The Blues Brothers,10.076901,1980-06-17,115229890,133.0,7.5,112636,The Blues Brothers Collection,'Universal Pictures','United States of America',"'Music', 'Comedy', 'Action', 'Crime'",3.378453038674033,1996-03-01 00:00:00,"'dancing', 'prison', 'chicago', 'country music', 'nun', 'jazz', 'car journey', 'blues', 'nazis', 'music', 'concert', 'music instrument', ""children's home"", 'shopping mall', 'orphanage', 'winnebago', 'church', 'sunglasses', 'parole', 'car chase', 'music band', 'loudspeaker', 'saturday night live', 'wrigley field', 'holiday inn'"
65,13000000,240,tt0071562,en,The Godfather: Part II,36.629307,1974-12-20,47542841,200.0,8.3,230,The Godfather Collection,"'Paramount Pictures', 'The Coppola Company'",'United States of America',"'Drama', 'Crime'",2.9040462427745664,1996-03-27 22:01:42,"'italo-american', 'cuba', 'vororte', 'melancholy', 'praise', 'revenge', 'mafia', 'lawyer', 'blood', 'corrupt politician', 'bloody body of child', 'man punches woman'"
66,0,530,tt0104361,en,A Grand Day Out,7.617298,1990-05-18,0,23.0,7.4,529,Wallace & Gromit Collection,'Aardman Animations','United Kingdom',"'Adventure', 'Animation', 'Comedy', 'Science Fiction', 'Family'",3.0263157894736836,1996-10-23 11:11:37,"'moon', 'inventor', 'missile', 'cheese', 'robot', 'dog', 'ski'"
67,6400000,218,tt0088247,en,The Terminator,19.293562,1984-10-26,78371200,108.0,7.4,528,The Terminator Collection,"'Orion Pictures', 'Pacific Western', 'Hemdale Film', 'Cinema 84', 'Euro Film Funding'","'United Kingdom', 'United States of America'","'Action', 'Thriller', 'Science Fiction'",3.2856009070294783,1996-03-05 08:24:43,"'saving the world', 'artificial intelligence', 'rebel', 'cyborg', 'shotgun', 'killer robot', 'sun glasses', 'dystopia', 'car chase', 'laser gun', 'urban setting', 'future war'"
68,6000000,829,tt0071315,en,Chinatown,12.29227,1974-06-20,30000000,130.0,7.9,359005,The Jake Gittes Collection,"'Paramount Pictures', 'Penthouse', 'Long Road Productions'",'United States of America',"'Crime', 'Drama', 'Mystery', 'Thriller'",2.6843447220805707,1996-07-02 00:09:57,"'rape', 'sea', 'river', 'chinatown', 'mistake in person', 'pedophilia', 'dying and death', 'barrage', 'los angeles', 'private detective', 'neo-noir'"
69,3600000,765,tt0092991,en,Evil Dead II,13.520764000000002,1987-03-13,5923044,84.0,7.5,1960,Evil Dead Collection,"'Renaissance Films', 'Rosebud Productions'",'United States of America',"'Horror', 'Comedy', 'Fantasy'",3.0577476714648597,1996-05-12 11:30:35,"'deer', 'blood splatter', 'tape recorder', 'chainsaw', 'spirit', 'violence', 'over the top', 'shot in the arm', 'book of the dead', 'evil dead', 'eyeball', 'necronomicon', 'tarmac', 'meat cleaver', 'shot through a wall'"
70,19000000,105,tt0088763,en,Back to the Future,25.778509,1985-07-03,381109762,116.0,8.0,264,Back to the Future Collection,"'Universal Pictures', 'Amblin Entertainment', 'U-Drive Productions'",'United States of America',"'Adventure', 'Comedy', 'Science Fiction', 'Family'",3.3279824718297264,1996-02-09 12:06:50,"'clock tower', 'car race', 'terrorist', 'delorean', 'lightning', 'guitar', 'plutonium', 'sports car', 'inventor', 'journey in the past', 'time travel', 'race against time', 'partner', 'misfit', 'mad scientist', 'fish out of water', 'teenage love', 'destiny', 'hidden identity', 'odd couple', 'escapade', 'disorder', 'chases and races', 'love and romance', 'teenage life', 'misfit partners', 'changing the past or future', 'getting home', 'inventions and discoveries'"
71,16000000,8009,tt0091203,en,Highlander,16.870392000000002,1986-03-07,5900000,116.0,6.8,8050,Highlander Collection,"'Davis-Panzer Productions', 'Thorn EMI Screen Entertainment'","'United Kingdom', 'United States of America'","'Adventure', 'Action', 'Fantasy'",3.15,2004-05-14 14:11:15,"'new york', 'scotland', 'swordplay', 'sword', 'cut-off head', 'immortality'"
72,2280000,756,tt0032455,en,Fantasia,8.03796,1940-11-13,83320000,124.0,7.2,55427,Fantasia Collection,'Walt Disney Pictures','United States of America',"'Animation', 'Family', 'Music'",3.1666666666666665,1996-04-29 10:45:23,"'orchestra', 'classical music', 'musical segments'"
73,48000000,89,tt0097576,en,Indiana Jones and the Last Crusade,14.788987,1989-05-24,474171806,127.0,7.6,84,Indiana Jones Collection,"'Lucasfilm', 'Paramount Pictures'",'United States of America',"'Adventure', 'Action'",3.1365479293368086,1996-02-05 09:54:08,"'saving the world', 'venice', 'holy grail', 'library', 'riddle', 'father son relationship', 'whip', 'treasure', 'nazis', 'entrapment', 'crusader', 'treasure hunt', 'escape', 'panzer', 'order of the templars', 'archaeologist', 'indiana jones', 'archeology\xa0'"
74,240000,8851,tt0051418,en,The Blob,7.079055,1958-09-12,0,86.0,6.2,422193,The Blob Collection,"'Paramount Pictures', 'Tonylyn Productions'",'United States of America',"'Horror', 'Science Fiction'",3.6,2004-08-24 14:37:06,"'small town', 'movie in movie', 'blob', 'missing person', 'good cop bad cop', 'space monster', 'teenage hero', 'kid brother', 'monster film', 'teenage heroine', 'unkillable monster', 'people eater', 'night of horror', 'highschool kids', 'skeptical adults', 'learning to listen'"
75,1800000,7340,tt0074285,en,Carrie,9.277692,1976-11-03,33800000,98.0,7.0,257053,Carrie Collection,'United Artists','United States of America',"'Horror', 'Thriller'",2.9587020648967552,2004-02-23 14:25:22,"'based on novel', 'cemetery', 'isolation', 'stage', 'nudity', 'bible', 'telekinesis', 'revenge', 'unrequited love', 'prom', 'teacher', 'school', 'religion', 'cruelty', 'extreme violence', 'rage', 'humiliation', 'crucifix', 'praying', 'outsider', 'taunting', 'abusive mother', 'firestorm'"
76,1800000,377,tt0087800,en,A Nightmare on Elm Street,13.694713,1984-11-14,25504513,91.0,7.2,8581,A Nightmare on Elm Street Collection,"'New Line Cinema', 'Smart Egg Pictures'",'United States of America','Horror',3.487407781486036,1996-03-01 00:00:00,"'child murderer', 'sleep', 'nightmare', 'supernatural', 'slasher', 'teenager', 'trapped', 'alcoholic', 'boiler room', 'booby trap', 'disfigurement', 'medical test', 'dreams'"
77,2800000,794,tt0075005,en,The Omen,16.641277,1976-06-06,60922980,111.0,7.2,10919,The Omen Collection,"'Twentieth Century Fox Film Corporation', 'Mace Neufeld Productions'","'United Kingdom', 'United States of America'","'Horror', 'Thriller'",3.3623853211009176,1996-06-20 10:31:42,"'monk', 'prophecy', 'ambassador', 'nanny', 'rottweiler', ""devil's son"", 'revelation', 'aggression by animal', 'photography', 'paranormal phenomena', 'cowardliness', 'archaeologist'"
78,0,145,tt0115751,da,Breaking the Waves,8.558688,1996-05-13,3803298,159.0,7.2,498,Heart of Gold Collection,"'Trust Film', 'Danish Film Institute'","'Denmark', 'France', 'Iceland', 'Netherlands', 'Norway', 'Sweden'","'Drama', 'Romance'",3.2701955495616994,1996-03-12 08:57:56,"'underdog', 'scotland', 'prostitute', 'paraplegic', 'tradition', 'excommunication', 'authority', 'social coercions', 'society', 'dying and death', 'faith', 'prayer', 'world religion', 'god', 'priest', 'independent film', 'mother daughter relationship', 'church', 'disabled', 'oil platform'"
79,46000000,199,tt0117731,en,Star Trek: First Contact,8.808497000000003,1996-11-21,150000000,111.0,7.0,115570,Star Trek: The Next Generation Collection,"'Paramount Pictures', 'Digital Image Associates'",'United States of America',"'Science Fiction', 'Action', 'Adventure', 'Thriller'",3.773004265691652,1996-04-05 11:11:19,"'federation', 'starfleet', 'borg', 'enterprise-e', 'cyborg', 'montana', 'resistance', 'inventor', 'repayment', 'obsession', 'business start-up', 'space opera'"
80,70000000,1573,tt0099423,en,Die Hard 2,18.785984,1990-07-02,240031094,124.0,6.6,1570,Die Hard Collection,"'Twentieth Century Fox Film Corporation', 'Gordon Company', 'Silver Pictures'",'United States of America',"'Action', 'Thriller'",3.329631876078944,1997-06-24 20:12:12,"'ambush', 'helicopter', 'journalist', 'based on novel', 'airport', 'hand grenade', 'fistfight', 'cop', 'sequel', 'snow', 'dulles international airport', 'shootout', 'officer involved shooting', 'terrorism', 'explosion', 'church', 'violence', 'sabotage', 'walkie talkie', 'swat team', 'air traffic control', 'commando unit', 'snowmobile'"
81,35000000,152,tt0079945,en,Star Trek: The Motion Picture,8.277764999999999,1979-12-06,139000000,132.0,6.2,151,Star Trek: The Original Series Collection,'Paramount Pictures','United States of America',"'Science Fiction', 'Adventure', 'Mystery'",3.095988538681949,1996-05-30 18:45:21,"'artificial intelligence', 'uss enterprise', 'starfleet', 'san francisco', 'self sacrifice', 'spacecraft', 'klingon', 'vulcan', 'space opera'"
82,27000000,174,tt0102975,en,Star Trek VI: The Undiscovered Country,5.90057,1991-12-05,96900000,113.0,6.7,151,Star Trek: The Original Series Collection,'Paramount Pictures','United States of America',"'Science Fiction', 'Action', 'Adventure', 'Thriller'",2.4516711833785005,1996-03-12 08:57:56,"'farewell', 'federation', 'starfleet', 'peace conference', 'uss enterprise-a', 'rura penthe', 'court case', 'peace contract', 'plan', 'klingon', 'space opera'"
83,30000000,172,tt0098382,en,Star Trek V: The Final Frontier,12.308007,1989-06-09,70200000,107.0,5.6,151,Star Trek: The Original Series Collection,'Paramount Pictures','United States of America',"'Science Fiction', 'Action', 'Adventure', 'Thriller'",2.7472150213690183,1996-03-02 18:04:27,"'federation', 'starfleet', 'uss enterprise-a', 'sha-ka-ree', 'loss of brother', 'self sacrifice', 'hostage', 'liberation of hostage', 'romulans', 'klingon', 'vulcan', 'space opera'"
84,12000000,154,tt0084726,en,Star Trek II: The Wrath of Khan,7.160236,1982-06-03,96800000,113.0,7.3,151,Star Trek: The Original Series Collection,'Paramount Pictures','United States of America',"'Action', 'Adventure', 'Science Fiction', 'Thriller'",3.7953009828009834,1996-03-05 08:19:45,"'uss enterprise', 'genesis', 'asteroid', 'self sacrifice', 'midlife crisis', 'terraforming', 'simulator', 'cadet', 'radiation', 'uss reliant', 'ceti alpha v', 'genetics', 'space opera'"
85,18000000,157,tt0088170,en,Star Trek III: The Search for Spock,6.197298,1984-05-31,87000000,105.0,6.4,151,Star Trek: The Original Series Collection,'Paramount Pictures','United States of America',"'Science Fiction', 'Action', 'Adventure', 'Thriller'",2.7914691943127963,1996-03-02 18:09:18,
86,24000000,168,tt0092007,en,Star Trek IV: The Voyage Home,12.596956,1986-11-25,133000000,119.0,6.9,151,Star Trek: The Original Series Collection,'Paramount Pictures','United States of America',"'Science Fiction', 'Adventure'",3.063799309483582,1996-03-02 18:04:27,"'saving the world', 'san francisco', 'uss enterprise-a', 'time travel', 'whale', 'marine biologist', 'vulcan', 'space opera'"
87,80000000,364,tt0103776,en,Batman Returns,15.001681,1992-06-19,280000000,126.0,6.6,120794,Batman Collection,"'PolyGram Filmed Entertainment', 'Warner Bros.'","'United Kingdom', 'United States of America'","'Action', 'Fantasy'",3.804648698761672,1996-03-01 00:00:00,"'holiday', 'corruption', 'double life', 'dc comics', 'crime fighter', 'hallucination', 'christmas tree', 'gotham city', 'vigilante', 'superhero', 'violence', 'dark hero', 'fictional city', 'super villain', 'super powers', 'deformed', 'bird cage', 'evil circus', 'christmas holiday'"
88,6000000,621,tt0077631,en,Grease,7.854899,1978-07-07,181813770,110.0,7.2,86083,Grease Collection,"'Paramount Pictures', 'Robert Stigwood Organization (RSO)'",'United States of America','Romance',3.601769911504425,1996-03-18 08:09:31,"'flying car', 'street gang', 'running', 'graduation', 'musical', 'rivalry', 'based on play or musical', 'gossip', 'makeover', 'automobile racing', 'nostalgic', 'greaser', 'wolf whistle', 'school dance', 'animated credits', 'pep rally', 'wrong side of the tracks', 'mooning', 'school principal'"
89,35000000,8845,tt0105690,en,Under Siege,9.918269,1992-10-08,156563139,103.0,6.1,112399,Under Siege Collection,"'Regency Enterprises', 'Alcor Films', 'Canal+', 'Warner Bros.'","'France', 'United States of America'","'Action', 'Thriller'",3.571428571428572,2004-08-31 00:17:50,"'cook', 'war ship', 'mercenary', 'nuclear missile', 'hostage-taking'"
90,20000000,579,tt0077766,en,Jaws 2,11.21306,1978-06-16,187884007,116.0,5.9,2366,The Jaws Collection,'Universal Pictures','United States of America',"'Horror', 'Thriller'",3.0121951219512195,1996-03-01 00:00:00,"'mayor', 'island', 'police chief', 'sailing', 'boat accident', 'dying and death', 'panic', 'current', 'aggression by animal', 'sequel', 'rescue', 'teenager', 'shark', 'great white shark', 'high-tension current', 'tourism'"
91,14000000,4232,tt0117571,en,Scream,13.326443,1996-12-20,173046663,111.0,7.0,2602,Scream Collection,"'Woods Entertainment', 'Dimension Films'",'United States of America',"'Crime', 'Horror', 'Mystery'",2.7155513666352498,2001-04-07 23:26:22,"'halloween', 'gore', 'serial killer', 'slasher', 'tabloid', 'news reporter', 'self-referential', 'meta film'"
92,55000000,34314,tt0120390,en,Turbulence,5.304043,1997-01-09,11466088,100.0,5.2,166379,Turbulence Collection,"'Metro-Goldwyn-Mayer (MGM)', 'Rysher Entertainment'",'United States of America',"'Action', 'Thriller', 'Crime'",3.294117647058824,2009-04-11 01:18:04,"'stewardess', 'airplane', 'shootout', 'air marshal', 'christmas', 'turbulence'"
93,10000000,6499,tt0120389,en,Turbo: A Power Rangers Movie,5.436744999999998,1997-03-27,17979739,99.0,4.6,286162,Power Rangers Collection,"'Twentieth Century Fox Film Corporation', 'Saban Entertainment', 'Toei Company'","'Japan', 'United States of America'","'Action', 'Adventure', 'Family', 'Fantasy', 'Science Fiction', 'Thriller'",3.4186046511627906,2003-06-11 18:21:04,"'california', 'narration', 'volcano', 'child hero', 'sequel', 'human sacrifice', 'piloted robot', 'pirate', 'car', 'superhero team', 'martial arts tournament', 'film starts with text', 'pirate ship', 'child'"
94,16500000,816,tt0118655,en,Austin Powers: International Man of Mystery,11.749159,1997-05-02,67683989,94.0,6.5,1006,Austin Powers Collection,"'New Line Cinema', 'Capella International', ""Eric's Boy""","'Germany', 'United States of America'","'Science Fiction', 'Comedy', 'Crime'",3.2531645569620253,1996-06-12 13:31:57,"'android', 'undercover', 'missile', 'group therapy', 'airplane', 'dancing scene', 'time travel', 'penthouse apartment', 'judo', 'trapdoor', 'clowning', 'telescope', 'swinging', 'james bond spoof', 'swinging 60s', 'aftercreditsstinger', 'duringcreditsstinger'"
95,73000000,330,tt0119567,en,The Lost World: Jurassic Park,0.7881229999999999,1997-05-23,229074524,129.0,6.2,328,Jurassic Park Collection,"'Universal Pictures', 'Amblin Entertainment'",'United States of America',"'Adventure', 'Action', 'Science Fiction'",2.811367895065584,1996-03-05 15:08:45,"'exotic island', 'dna', 'paleontology', 'tyrannosaurus rex', 'velociraptor', 'san diego', 'dinosaur', 'jurassic park', 'animal horror'"
96,0,33660,tt0120118,en,Shiloh,2.89449,1996-11-30,0,93.0,5.7,331475,Shiloh Collection,"'Bruin Grip Services', 'Good Dog Productions LLC', 'Utopia Pictures', 'Zeta Entertainment'",'United States of America',"'Drama', 'Family'",3.8533043478260867,2005-06-03 10:39:49,"'rescue', 'dog', 'animal actor', 'boy and dog', 'heart warming'"
97,160000000,1639,tt0120179,en,Speed 2: Cruise Control,11.268531,1997-06-13,164508066,121.0,4.1,43064,Speed Collection,"'Twentieth Century Fox Film Corporation', 'Blue Tulip Productions'",'United States of America',"'Action', 'Adventure', 'Thriller'",3.6072096794312087,1997-09-27 18:42:55,"'boat', 'cruise', 'computer', 'disaster', 'diamond', 'collision course'"
98,125000000,415,tt0118688,en,Batman & Robin,17.038823999999998,1997-06-20,238207122,125.0,4.2,120794,Batman Collection,"'PolyGram Filmed Entertainment', 'Warner Bros.'","'United Kingdom', 'United States of America'","'Action', 'Crime', 'Fantasy'",2.8146577831617203,1996-03-01 00:00:00,"'double life', 'dc comics', 'dual identity', 'crime fighter', 'fictional place', 'gotham city', 'superhero', 'credit card', 'super powers'"
99,90000000,607,tt0119654,en,Men in Black,15.781024,1997-07-02,589390539,98.0,6.9,86055,Men In Black Collection,"'Amblin Entertainment', 'Columbia Pictures Corporation', 'Parkes+MacDonald Image Nation'",'United States of America',"'Action', 'Adventure', 'Comedy', 'Science Fiction'",2.8125,1996-06-28 18:02:46,"'secret identity', 'sun glasses', 'undercover', 'space marine', 'illegal immigration', 'deportation', 'new identity', 'giant cockroach', 'cannon', 'flying saucer', 'stay permit', 'alien', 'fictional government agency'"
