,budget,id,imdb_id,original_language,title,popularity,release_date,revenue,runtime,vote_average,collection_id,collection_name,production companies,production_countries,genres,rating,rating_timestamp,key_agg
324,80000000,310,tt0315327,en,Bruce Almighty,15.947524,2003-05-23,484572835,101.0,6.4,124949,Almighty Collection,"'Universal Pictures', 'Spyglass Entertainment', 'Shady Acres Entertainment', 'Pit Bull Productions'",'United States of America',"'Fantasy', 'Comedy'",2.7735849056603774,1996-03-02 18:09:18,"'christianity', 'moon', 'responsability', 'moses', 'street gang', 'lovesickness', 'journalism', 'new love', 'faith', 'prayer', 'god', 'car crash'"
264,60000000,808,tt0126029,en,Shrek,17.987728,2001-05-16,484409218,90.0,7.3,2150,Shrek Collection,"'DreamWorks SKG', 'Pacific Data Images (PDI)', 'DreamWorks Animation'",'United States of America',"'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy'",3.2243367935409464,1996-07-12 05:12:27,"'magic', 'liberation', 'lordship', 'castle', 'robin hood', 'enchantment', 'fairy-tale figure', 'princess', 'parody', 'woman director', 'ogre'"
635,125000000,98566,tt1291150,en,Teenage Mutant Ninja Turtles,22.337973,2014-07-08,477200000,101.0,5.8,401562,Teenage Mutant Ninja Turtles (Remake) Collection,"'Paramount Pictures', 'Nickelodeon Movies', 'Platinum Dunes'",'United States of America',"'Science Fiction', 'Action', 'Adventure', 'Fantasy', 'Comedy'",1.5,2012-12-03 04:11:39,"'martial arts', 'terrorist', 'hero', 'mutation', 'van', 'turtle', 'vigilante', 'superhero', 'based on comic', 'ninja', 'new york city', 'sewer', 'reboot', 'science experiment', '3d'"
32,18000000,771,tt0099785,en,Home Alone,0.702543,1990-09-11,476684675,103.0,7.1,9888,Home Alone Collection,"'Twentieth Century Fox Film Corporation', 'Hughes Entertainment'",'United States of America',"'Comedy', 'Family'",3.3832335329341316,1996-05-23 18:33:08,"'holiday', 'burglar', 'home invasion', 'mischief', 'booby trap', 'home alone', 'suburban chicago', 'mischievous child', 'christmas', 'child'"
73,48000000,89,tt0097576,en,Indiana Jones and the Last Crusade,14.788986999999999,1989-05-24,474171806,127.0,7.6,84,Indiana Jones Collection,"'Lucasfilm', 'Paramount Pictures'",'United States of America',"'Adventure', 'Action'",3.1365479293368086,1996-02-05 09:54:08,"'saving the world', 'venice', 'holy grail', 'library', 'riddle', 'father son relationship', 'whip', 'treasure', 'nazis', 'entrapment', 'crusader', 'treasure hunt', 'escape', 'panzer', 'order of the templars', 'archaeologist', 'indiana jones', 'archeology\xa0'"
173,63000000,603,tt0133093,en,The Matrix,33.366332,1999-03-30,463517383,136.0,7.9,2344,The Matrix Collection,"'Village Roadshow Pictures', 'Groucho II Film Partnership', 'Silver Pictures', 'Warner Bros.'","'Australia', 'United States of America'","'Action', 'Science Fiction'",2.9557877813504825,1996-06-12 07:36:30,"'saving the world', 'artificial intelligence', 'man vs machine', 'philosophy', 'prophecy', 'martial arts', 'self sacrifice', 'fight', 'insurgence', 'virtual reality', 'dystopia', 'truth', 'cyberpunk', 'woman director', 'messiah', 'gnosticism'"
450,120000000,920,tt0317219,en,Cars,18.907948,2006-08-06,461983149,117.0,6.6,87118,Cars Collection,"'Walt Disney Pictures', 'Pixar Animation Studios'",'United States of America',"'Animation', 'Adventure', 'Comedy', 'Family'",3.821677736228163,1996-08-16 09:35:21,"'car race', 'car journey', 'auto', 'route 66', 'wrecker', 'porsche', 'retirement', 'media', 'friendship', 'sport', 'rural setting', 'anthropomorphism', 'los angeles', 'road movie', 'aftercreditsstinger', 'duringcreditsstinger'"
37,80000000,954,tt0117060,en,Mission: Impossible,15.793477,1996-05-22,457696359,110.0,6.7,87359,Mission: Impossible Collection,"'Paramount Pictures', 'Cruise/Wagner Productions'",'United States of America',"'Adventure', 'Action', 'Thriller'",3.988410348437266,1996-08-15 17:13:25,"'paris', 'london england', 'spy', 'cia', 'terrorist', 'secret identity', 'undercover', 'arms deal', 'headquarter', 'secret base', 'secret mission', 'prague', 'embassy', 'secret agent', 'tgv', 'computer', 'mission', 'based on tv series', 'espionage', 'agent'"
504,130000000,6637,tt0465234,en,National Treasure: Book of Secrets,12.854372999999999,2007-12-13,457363168,124.0,6.1,52984,National Treasure Collection,"'Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Saturn Films', 'Junction Entertainment', 'Sparkler Entertainment', 'NT2 Productions'",'United States of America',"'Action', 'Adventure', 'Mystery', 'Thriller'",3.088888888888889,2003-08-05 08:31:21,"'paris', 'london england', 'assassination', 'mount rushmore national memorial', 'riddle', 'father son relationship', 'assassin', 'usa president', 'wife husband relationship', 'gold', 'secret', 'treasure', 'family history', 'buckingham palace', 'treasure hunt', 'history', 'archaeologist', 'american civil war', 'archeology\xa0', 'secret formula'"
291,85000000,161,tt0240772,en,Ocean's Eleven,12.114932000000001,2001-07-12,450717150,116.0,7.2,304,Ocean's Collection,"'Village Roadshow Pictures', 'Section Eight', 'NPV Entertainment', 'Jerry Weintraub Productions', 'Warner Bros.', 'WV Films II'",'United States of America',"'Thriller', 'Crime'",3.745898805178839,1996-03-02 18:04:27,"'prison', 'pickpocket', 'strip club', 'con artist', 'atlantic city', 'cockney accent', 'las vegas', 'card dealer', 'explosives expert', 'black and white scene', 'male', 'salt lake city utah'"
488,70000000,2503,tt0440963,en,The Bourne Ultimatum,18.173269,2007-03-08,442824138,115.0,7.3,31562,The Bourne Collection,"'Universal Pictures', 'The Kennedy/Marshall Company', 'Ludlum Entertainment', 'Motion Picture BETA Produktionsgesellschaft', 'Bourne Again'","'Germany', 'United States of America'","'Action', 'Drama', 'Mystery', 'Thriller'",3.60546875,1999-04-14 23:47:38,"'paris', 'corruption', 'madrid', 'assassin', 'based on novel', 'europe', 'prosecution', 'dangerous', 'false identity', 'revelation', 'government', 'weapon', 'interpol', 'sequel', 'conspiracy', 'shootout', 'espionage', 'motorcycle', 'violence', 'foot chase', 'moskow', 'dark past', 'langley virginia', 'flashback', 'chase on the roof', 'security leak'"
303,140000000,608,tt0120912,en,Men in Black II,16.775716,2002-03-07,441818803,88.0,6.1,86055,Men In Black Collection,"'Columbia Pictures', 'Amblin Entertainment', 'Columbia Pictures Corporation', 'Parkes+MacDonald Image Nation'",'United States of America',"'Action', 'Adventure', 'Comedy', 'Science Fiction'",4.105347410145977,1996-03-10 13:51:53,"'saving the world', 'secret identity', 'sun glasses', 'undercover', 'space marine', 'illegal immigration', 'deportation', 'new identity', 'flying saucer', 'light', 'firearm', 'alien', 'fictional government agency'"
329,200000000,296,tt0181852,en,Terminator 3: Rise of the Machines,20.818907,2003-02-07,435000000,109.0,5.9,528,The Terminator Collection,"'Columbia Pictures', 'Intermedia Films', 'Warner Bros.', 'C-2 Pictures', 'IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG', 'Mostow/Lieberman Productions'","'Germany', 'United Kingdom', 'United States of America'","'Action', 'Thriller', 'Science Fiction'",4.169975313136368,1996-02-29 16:48:44,"'saving the world', 'artificial intelligence', 'man vs machine', 'cyborg', 'killer robot', 'sun glasses', 'leather jacket', 'nanotechnology', 'rocket launcher', 'firemen', 'veterinarian', 'fire engine', 'dystopia', 'psychiatrist'"
263,98000000,1734,tt0209163,en,The Mummy Returns,16.945657,2001-04-28,433013274,130.0,6.0,1733,The Mummy Collection,"'Universal Pictures', 'Alphaville Films', 'Imhotep Productions'",'United States of America',"'Adventure', 'Action', 'Fantasy'",3.9493087557603688,1998-01-07 16:18:41,"'son', 'ancient egypt', 'bracelet'"
342,150000000,605,tt0242653,en,The Matrix Revolutions,15.368205,2003-05-11,424988211,129.0,6.4,2344,The Matrix Collection,"'Village Roadshow Pictures', 'NPV Entertainment', 'Silver Pictures', 'Warner Bros.'","'United States of America', 'Australia'","'Adventure', 'Action', 'Thriller', 'Science Fiction'",3.308572179858007,1996-07-15 06:49:11,"'saving the world', 'artificial intelligence', 'man vs machine', 'flying', 'philosophy', 'fortune teller', 'kung fu', 'underground world', 'killer robot', 'temple', 'subway', 'dream', 'sun', 'hero', 'fight', 'sunlight', 'computer virus', 'key', 'future', 'precognition', 'super computer', 'machine town', 'ying yang', 'dying and death', 'virtual reality', 'dystopia', 'computer', 'faith', 'world religion', 'truth', 'rescue', 'mission', 'cyberpunk', 'woman director', 'yin yang', 'gnosticism'"
474,65000000,1271,tt0416449,en,300,18.108407999999997,2006-09-12,422610419,117.0,7.0,125570,300 Collection,"'Virtual Studios', 'Legendary Pictures', 'Hollywood Gang Productions', 'Atmosphere Entertainment MM', 'Warner Bros.', 'Nimar Studios', 'Cruel and Unusual Films'",'United States of America',"'Action', 'Adventure', 'War'",3.7260789803997296,1996-10-26 14:26:43,"'evisceration', 'javelin', 'shield', 'army', 'fall from height', 'ancient world', 's.a.t.', 'minions'"
516,225000000,2454,tt0499448,en,The Chronicles of Narnia: Prince Caspian,12.490891,2008-05-15,419651413,150.0,6.3,420,The Chronicles of Narnia Collection,"'Walt Disney', 'Walden Media', 'Stillking Films', 'Ozumi Films', 'Propeler', 'Silverbell Films', 'Revolution Sun Studios'","'Czech Republic', 'Poland', 'Slovenia', 'United States of America'","'Adventure', 'Family', 'Fantasy'",3.3148925660656947,1999-01-08 15:34:32,"'based on novel', 'fictional place', 'brother sister relationship', 'lion', 'human being', 'wretch', 'leap in time', 'matter of life and death', 'faith', 'uncle', 'narnia', 'fantasy world'"
174,80000000,564,tt0120616,en,The Mummy,23.984065,1999-04-16,415885488,124.0,6.6,1733,The Mummy Collection,"'Universal Pictures', 'Alphaville Films'",'United States of America',"'Adventure', 'Action', 'Fantasy'",2.33810888252149,1996-05-21 10:05:05,"'library', 'secret passage', 'cairo', 'egypt', 'pastor', 'pyramid', 'sandstorm', 'solar eclipse', 'mummy', 'foreign legion', 'nile', 'secret society', 'treasure hunt', 'remake', 'ancient egypt', 'opposites attract', '1920s'"
518,65000000,4564,tt1000774,en,Sex and the City,9.170332,2008-12-05,415252786,145.0,6.0,50457,Sex and the City Collection,"'New Line Cinema', 'Darren Star Productions', 'Home Box Office (HBO)'",'United States of America',"'Comedy', 'Drama', 'Romance'",3.277825711820535,2001-07-04 20:17:13,"'city portrait', 'hotel', ""new year's eve"", 'forgiveness', 'fashion journal', 'saint louis', 'fashion designer', 'malibu', 'loss of libido', 'botox', 'couples therapy', 'best friend', 'fashion', 'child wish'"
35,35000000,268,tt0096895,en,Batman,19.10673,1989-06-23,411348924,126.0,7.0,120794,Batman Collection,"'PolyGram Filmed Entertainment', 'The Guber-Peters Company', 'Warner Bros.'","'United Kingdom', 'United States of America'","'Fantasy', 'Action'",3.304666666666667,1996-03-05 08:19:46,"'double life', 'dc comics', 'dual identity', 'chemical', 'crime fighter', 'fictional place', 'gotham city', 'superhero', 'super powers'"
524,145000000,1735,tt0859163,en,The Mummy: Tomb of the Dragon Emperor,14.250226999999999,2008-01-07,401128639,112.0,5.2,1733,The Mummy Collection,"'Universal Pictures', 'China Film Co-Production Corporation', 'Relativity Media', 'Alphaville Films', 'Sommers Company, The'","'Germany', 'United States of America'","'Adventure', 'Action', 'Fantasy'",3.264203709155137,1997-12-31 15:11:32,
448,150000000,956,tt0317919,en,Mission: Impossible III,15.687983,2006-03-05,397850012,126.0,6.5,87359,Mission: Impossible Collection,"'Paramount Pictures', 'Cruise/Wagner Productions', 'Studio Babelsberg', 'MI 3 Film', 'China Film Co-Production Corporation', 'China Film Group Corporation (CFGC)', 'The Fourth Production Company Film Group'","'China', 'Germany', 'United States of America'","'Adventure', 'Action', 'Thriller'",3.4882506527415145,1996-08-16 09:32:39,"'berlin', 'cia', 'vatican', 'white house', 'secret identity', 'secret', 'explosive', 'mobile phone', 'map', 'traitor', 'mask', 'honeymoon', 'shanghai', 'pretended murder', 'secret mission', 'letter', 'funeral', 'covered investigation', 'to shoot dead', 'secret agent', 'video', 'stamp', 'hard drive', 'e-mail', 'decipherment', 'suitcase', 'computer', 'revenge', 'murder', 'mission', 'hospital', 'duel', 'disguise', 'celebration', 'good and bad', 'research laboratory', 'blast'"
579,170000000,58595,tt1735898,en,Snow White and the Huntsman,18.751554000000002,2012-05-30,396600000,127.0,5.8,393379,The Huntsman Collection,"'Universal Pictures', 'Roth Films'",'United States of America',"'Adventure', 'Fantasy', 'Drama'",3.3392857142857144,2008-11-21 08:19:29,"'queen', 'magic', 'fairy tale', 'immortality', 'forest', 'deception', 'woman', 'eternal youth', 'snow white', 'evil queen', 'evil stepmother', 'imprisoned', 'sorceress'"
527,37000000,8966,tt1099212,en,Twilight,31.282028999999998,2008-11-20,392616625,122.0,5.8,33514,The Twilight Collection,"'Summit Entertainment', 'Maverick Films', 'Imprint Entertainment', 'Goldcrest Pictures', 'Temple Hill Entertainment', 'Twilight Productions'",'United States of America',"'Adventure', 'Fantasy', 'Drama', 'Romance'",3.567449355432781,2004-11-08 23:48:22,"'soulmates', 'vampire', 'forbidden love', 'immortality', 'trust', 'desire', 'duringcreditsstinger', 'woman director', 'interspecies romance', 'based on young adult novel', 'fang vamp'"
57,18000000,85,tt0082971,en,Raiders of the Lost Ark,19.901576000000002,1981-12-06,389925971,115.0,7.7,84,Indiana Jones Collection,"'Lucasfilm', 'Paramount Pictures'",'United States of America',"'Adventure', 'Action'",3.5383392226148414,1996-02-15 12:59:57,"'saving the world', 'riddle', 'nepal', 'himalaya', 'cairo', 'moses', 'egypt', 'whip', 'treasure', 'medallion', 'leather jacket', 'nazis', 'hat', 'mediterranean', 'ark of the covenant', 'ten commandments', 'treasure hunt', 'excavation', 'swastika', 'archaeologist', 'indiana jones', 'archeology\xa0'"
484,110000000,1571,tt0337978,en,Live Free or Die Hard,14.886039000000002,2007-06-20,383531464,128.0,6.4,1570,Die Hard Collection,"'Ingenious Film Partners', 'Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Cheyenne Enterprises', 'Wintergreen Productions'","'United Kingdom', 'United States of America'","'Action', 'Thriller'",3.638541666666667,1997-06-20 08:53:33,"'washington d.c.', 'hostage', 'fbi', 'kidnapping', 'hacker', 'transport of prisoners', 'ex-cop', 'suspense', 'violence', 'car chase', 'cyber terrorism', 'action hero'"
298,59000000,425,tt0268380,en,Ice Age,17.328902,2002-10-03,383257136,81.0,7.1,8354,Ice Age Collection,"'Twentieth Century Fox Film Corporation', 'Blue Sky Studios', 'Twentieth Century Fox Animation'",'United States of America',"'Animation', 'Comedy', 'Family', 'Adventure'",3.470033296337403,1996-06-01 13:23:18,"'human evolution', 'parent child relationship', 'squirrel', 'ice', 'loss of child', 'mammoth', 'sloth', 'dying and death', 'stone age', 'prehistoric', 'saber-toothed tiger', 'cavemen', 'prehistoric creature', 'prehistoric adventure', 'prehistoric times', 'prehistoric man'"
70,19000000,105,tt0088763,en,Back to the Future,25.778509,1985-03-07,381109762,116.0,8.0,264,Back to the Future Collection,"'Universal Pictures', 'Amblin Entertainment', 'U-Drive Productions'",'United States of America',"'Adventure', 'Comedy', 'Science Fiction', 'Family'",3.3279824718297264,1996-02-09 12:06:50,"'clock tower', 'car race', 'terrorist', 'delorean', 'lightning', 'guitar', 'plutonium', 'sports car', 'inventor', 'journey in the past', 'time travel', 'race against time', 'partner', 'misfit', 'mad scientist', 'fish out of water', 'teenage love', 'destiny', 'hidden identity', 'odd couple', 'escapade', 'disorder', 'chases and races', 'love and romance', 'teenage life', 'misfit partners', 'changing the past or future', 'getting home', 'inventions and discoveries'"
424,150000000,272,tt0372784,en,Batman Begins,28.505340999999998,2005-10-06,374218673,140.0,7.5,263,The Dark Knight Collection,"'DC Comics', 'Legendary Pictures', 'Warner Bros.', 'DC Entertainment', 'Syncopy', 'Patalex III Productions Limited'","'United Kingdom', 'United States of America'","'Action', 'Crime', 'Drama'",3.737873357228197,1996-03-01 00:00:00,"'himalaya', 'martial arts', 'dc comics', 'crime fighter', 'secret identity', 'undercover', 'hero', 'loss of father', 'society', 'gotham city', 'vigilante', 'superhero', 'based on comic', 'rivalry', 'tragic hero', 'ninja', 'good vs evil', 'crime', 'super powers', 'haunted by the past', 'evil doctor', 'escapade', 'master villain', 'fighting crime', 'unfulfillment', 'love and romance', 'unfulfilled love'"
0,30000000,862,tt0114709,en,Toy Story,21.946943,1995-10-30,373554033,81.0,7.7,10194,Toy Story Collection,'Pixar Animation Studios','United States of America',"'Animation', 'Comedy', 'Family'",3.598930481283422,1996-07-25 13:23:13,"'jealousy', 'toy', 'boy', 'friendship', 'friends', 'rivalry', 'boy next door', 'new toy', 'toy comes to life'"
535,150000000,2080,tt0458525,en,X-Men Origins: Wolverine,1.456541,2009-04-28,373062864,107.0,6.2,453993,The Wolverine Collection,"'Ingenious Film Partners', 'Twentieth Century Fox Film Corporation', ""Donners' Company"", 'Dune Entertainment', 'Seed Productions', 'Bad Hat Harry Productions', 'Big Screen Productions', 'Marvel Enterprises'",'United States of America',"'Adventure', 'Action', 'Thriller', 'Science Fiction'",3.571165342723773,1998-07-20 09:52:28,"'corruption', 'mutant', 'boxer', 'army', 'marvel comic', 'superhero', 'aftercreditsstinger', 'duringcreditsstinger'"
601,130000000,72559,tt1583421,en,G.I. Joe: Retaliation,10.560608,2013-03-26,371876278,110.0,5.4,135468,G.I. Joe (Live-Action) Collection,"'Paramount Pictures', 'Di Bonaventura Pictures', 'Hasbro', 'Skydance Productions', 'Metro-Goldwyn-Mayer (MGM)', 'Saints LA'",'United States of America',"'Adventure', 'Action', 'Science Fiction', 'Thriller'",2.760869565217391,2010-02-25 20:54:21,"'terror', 'assassin', 'secret', 'technology', 'missile', 'warhead', 'president', 'rescue', 'conspiracy', 'explosion', 'battle', 'surveillance', 'cobra'"
